ID;Tipo;SKU;Nombre;Publicado;¿Está destacado?;Visibilidad en el catálogo;Descripción corta;Descripción;Día en que empieza el precio rebajado;Día en que termina el precio rebajado;Estado del impuesto;Clase de impuesto;¿En inventario?;Inventario;Cantidad de bajo inventario;¿Permitir reservas de productos agotados?;¿Vendido individualmente?;Peso (kg);Longitud (cm);Anchura (cm);Altura (cm);¿Permitir valoraciones de clientes?;Nota de compra;Precio rebajado;Precio normal;Categorías;Etiquetas;Clase de envío;Imágenes;Límite de descargas;Días de caducidad de la descarga;Superior;Productos agrupados;Ventas dirigidas;Ventas cruzadas;URL externa;Texto del botón;Posición
3775;simple;276;Trio x10 Pepa x500grs;1;0;visible;Trio x10 Pepa x500grs;;;;taxable;;1;;;0;0;;;;;1;;;1015;Comestible;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/trio-1.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/trio-1.png;;;;;;;;;0
3776;simple;277;Trio x20 Pepa x200grs;1;0;visible;Trio x20 Pepa x200grs;;;;taxable;;1;;;0;0;;;;;1;;;835;Comestible, surtido;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/trio.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/trio.png;;;;;;;;;0
3777;simple;279;Trio x20 Variete x200grs;1;0;visible;Trio x20 Variete x200grs;;;;taxable;;1;;;0;0;;;;;1;;;835;Comestible, surtido;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/variete-surtida.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/variete-surtida.png;;;;;;;;;0
3778;simple;280;Trio x10 Frolita x500grs;1;0;visible;Trio x10 Frolita x500grs;;;;taxable;;1;;;0;0;;;;;1;;;1105;Comestible;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/trio.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/trio.png;;;;;;;;;0
3779;simple;281;Trio x10 Glasy x500grs;1;0;visible;Trio x10 Glasy x500grs;;;;taxable;;1;;;0;0;;;;;1;;;1105;Comestible;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/trio.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/trio.png;;;;;;;;;0
3780;simple;282;Trio x10 Pepa c/chip x500grs;1;0;visible;Trio x10 Pepa c/chip x500grs;;;;taxable;;1;;;0;0;;;;;1;;;1105;Comestible;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/trio.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/trio.png;;;;;;;;;0
3781;simple;283;Trio x10 Pepona x500grs;1;0;visible;Trio x10 Pepona x500grs;;;;taxable;;1;;;0;0;;;;;1;;;1105;Comestible;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/peponas.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/peponas.png;;;;;;;;;0
3782;simple;284;Trio x10 Variete x500grs;1;0;visible;Trio x10 Variete x500grs;;;;taxable;;1;;;0;0;;;;;1;;;1105;Comestible;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/variete-surtida.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/variete-surtida.png;;;;;;;;;0
3783;simple;285;Trio x10 Surtida x500grs;1;0;visible;Trio x10 Surtida x500grs;;;;taxable;;1;;;0;0;;;;;1;;;1105;Comestible;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/variete-surtida.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/variete-surtida.png;;;;;;;;;0
3784;simple;296;Vidol aceite Bebe x200;1;0;visible;Vidol aceite Bebe x200;;;;taxable;;1;;;0;0;;;;;1;;;0;Perfumeria;;;;;;;;;;;;0
3785;simple;297;Vinagre Alcohol Molto 1 lt x12;1;0;visible;Vinagre Alcohol Molto 1 lt x12;;;;taxable;;1;;;0;0;;;;;1;;;599;Comestible;;;;;;;;;;;;0
3786;simple;298;Vinagre Manzana Molto x 1Lt x12;1;0;visible;Vinagre Manzana Molto x 1Lt x12;;;;taxable;;1;;;0;0;;;;;1;;;1115;Comestible;;;;;;;;;;;;0
3787;simple;305;Yerba Jornada x500grs x10;1;0;visible;Yerba Jornada x500grs x10;;;;taxable;;1;;;0;0;;;;;1;;;1530;Comestible;;;;;;;;;;;;0
3788;simple;306;Yerba Jornada x1kg x10;1;0;visible;Yerba Jornada x1kg x10;;;;taxable;;1;;;0;0;;;;;1;;;2740;Comestible;;;;;;;;;;;;0
3789;simple;307;Yerba Jardinera x 1Kg x10;1;0;visible;Yerba Jardinera x 1Kg x10;;;;taxable;;1;;;0;0;;;;;1;;;3025;Comestible;;;;;;;;;;;;0
3790;simple;308;Yerba Jardinera x500grs x10;1;0;visible;Yerba Jardinera x500grs x10;;;;taxable;;1;;;0;0;;;;;1;;;1695;Comestible;;;;;;;;;;;;0
3791;simple;309;Zorro 400grs regular X36;1;0;visible;Zorro 400grs regular X36;;;;taxable;;1;;;0;0;;;;;1;;;1875;Limpieza;;;;;;;;;;;;0
3792;simple;310;Zorro 400grs matic X36;1;0;visible;Zorro 400grs matic X36;;;;taxable;;1;;;0;0;;;;;1;;;1875;Limpieza;;;;;;;;;;;;0
3793;simple;332;MT Maceta Holandesa Gde. 802;1;0;visible;MT Maceta Holandesa Gde. 802;;;;taxable;;1;;;0;0;;;;;1;;;270;Bazar;;;;;;;;;;;;0
3794;simple;334;MT Maceta Lisa de 35cm 804;1;0;visible;MT Maceta Lisa de 35cm 804;;;;taxable;;1;;;0;0;;;;;1;;;325;Bazar;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/334.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/334.png;;;;;;;;;0
3795;simple;335;MT Maceta Vainilla  808;1;0;visible;MT Maceta Vainilla 808;;;;taxable;;1;;;0;0;;;;;1;;;323;Bazar;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/Screenshot_206.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/Screenshot_207.png;;;;;;;;;0
3796;simple;337;MT Maceta Jardinera 35cm 820;1;0;visible;MT Maceta Jardinera 35cm 820;;;;taxable;;1;;;0;0;;;;;1;;;122;Bazar;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/820.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/820.png;;;;;;;;;0
3797;simple;338;MT Maceta Jardinera 45cm 821;1;0;visible;MT Maceta Jardinera 45cm 821;;;;taxable;;1;;;0;0;;;;;1;;;168;Bazar;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/821.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/821.png;;;;;;;;;0
3798;simple;339;Plumero Patagonia Nº16;1;0;visible;Plumero Patagonia N?16;;;;taxable;;1;;;0;0;;;;;1;;;390;Bazar;;;;;;;;;;;;0
3799;simple;340;Plumero Patagonia Nº24;1;0;visible;Plumero Patagonia N?24;;;;taxable;;1;;;0;0;;;;;1;;;460;Bazar;;;;;;;;;;;;0
3800;simple;344;Plumero Patagonia Nº26;1;0;visible;Plumero Patagonia N?26;;;;taxable;;1;;;0;0;;;;;1;;;640;Bazar;;;;;;;;;;;;0
3801;simple;345;Plumero Patagonia Nº28;1;0;visible;Plumero Patagonia N?28;;;;taxable;;1;;;0;0;;;;;1;;;690;Bazar;;;;;;;;;;;;0
3802;simple;346;Deo. masculino Golf Weekend x12;1;0;visible;Deo. masculino Golf Weekend x12;;;;taxable;;1;;;0;0;;;;;1;;;1050;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/bols.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/bols.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/bols_encolado.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/bols1.png;;;;;;;;;0
3803;simple;347;Deo. masculino Golf Crash x12;1;0;visible;Deo. masculino Golf Crash x12;;;;taxable;;1;;;0;0;;;;;1;;;1050;Perfumeria;;;;;;;;;;;;0
3804;simple;348;Deo. masculino Golf City Nights x12;1;0;visible;Deo. masculino Golf City Nights x12;;;;taxable;;1;;;0;0;;;;;1;;;1050;Perfumeria;;;;;;;;;;;;0
3805;simple;349;Deo. masculino Golf Sunrise x12;1;0;visible;Deo. masculino Golf Sunrise x12;;;;taxable;;1;;;0;0;;;;;1;;;1050;Perfumeria;;;;;;;;;;;;0
3806;simple;350;Deo. femenino Memory Magic x12;1;0;visible;Deo. femenino Memory Magic x12;;;;taxable;;1;;;0;0;;;;;1;;;1050;Perfumeria;;;;;;;;;;;;0
3807;simple;351;Efecto MMM Azul x12;1;0;visible;Efecto MMM Azul x12;;;;taxable;;1;;;0;0;;;;;1;;;1080;Pesticidas;;;;;;;;;;;;0
3808;simple;352;Efecto MMM Plus Rojo x12;1;0;visible;Efecto MMM Plus Rojo x12;;;;taxable;;1;;;0;0;;;;;1;;;1190;Pesticidas;;;;;;;;;;;;0
3809;simple;353;Efecto Cucarachicida x12;1;0;visible;Efecto Cucarachicida x12;;;;taxable;;1;;;0;0;;;;;1;;;1490;Pesticidas;;;;;;;;;;;;0
3810;simple;354;Efecto Cucarachas y Rastreros x12;1;0;visible;Efecto Cucarachas y Rastreros x12;;;;taxable;;1;;;0;0;;;;;1;;;1560;Pesticidas;;;;;;;;;;;;0
3811;simple;355;Efecto MMM casa-jardin Naranja x12;1;0;visible;Efecto MMM casa-jardin Naranja x12;;;;taxable;;1;;;0;0;;;;;1;;;1190;Pesticidas;;;;;;;;;;;;0
3812;simple;356;Repelente No-Pic x12;1;0;visible;Repelente No-Pic x12;;;;taxable;;1;;;0;0;;;;;1;;;1500;Pesticidas;;;;;;;;;;;;0
3813;simple;357;CLIO Desod. Amb. Frescura marina x12;1;0;visible;CLIO Desod. Amb. Frescura marina x12;;;;taxable;;1;;;0;0;;;;;1;;;1160;Limpieza;;;;;;;;;;;;0
3814;simple;358;CLIO Deosod. Amb. Camp. de lavanda (12);1;0;visible;CLIO Deosod. Amb. Camp. de lavanda (12);;;;taxable;;1;;;0;0;;;;;1;;;1160;Limpieza;;;;;;;;;;;;0
3815;simple;359;CLIO Desod. Amb. Algodon x12;1;0;visible;CLIO Desod. Amb. Algodon x12;;;;taxable;;1;;;0;0;;;;;1;;;1160;Limpieza;;;;;;;;;;;;0
3816;simple;360;CLIO Desod. Amb. Flores silvestres x12;1;0;visible;CLIO Desod. Amb. Flores silvestres x12;;;;taxable;;1;;;0;0;;;;;1;;;1160;Aromatizan;;;;;;;;;;;;0
3817;simple;361;CLIO Desod. Amb. Dulce vainilla x12;1;0;visible;CLIO Desod. Amb. Dulce vainilla x12;;;;taxable;;1;;;0;0;;;;;1;;;1160;Aromatizan;;;;;;;;;;;;0
3818;simple;362;Desinfectante ambiente Clio Bebe;1;0;visible;Desinfectante ambiente Clio Bebe;;;;taxable;;1;;;0;0;;;;;1;;;121;Aromatizan;;;;;;;;;;;;0
3819;simple;363;Desinfectante ambiente Clio Original;1;0;visible;Desinfectante ambiente Clio Original;;;;taxable;;1;;;0;0;;;;;1;;;121;Aromatizan;;;;;;;;;;;;0
3820;simple;364;Desinfectante ambiente Clio Citrico;1;0;visible;Desinfectante ambiente Clio Citrico;;;;taxable;;1;;;0;0;;;;;1;;;121;Aromatizan;;;;;;;;;;;;0
3821;simple;365;Desinfectante ambiente Clio Lavanda;1;0;visible;Desinfectante ambiente Clio Lavanda;;;;taxable;;1;;;0;0;;;;;1;;;121;Aromatizan;;;;;;;;;;;;0
3822;simple;366;Lustra Muebles Facilin Lavanda;1;0;visible;Lustra Muebles Facilin Lavanda;;;;taxable;;1;;;0;0;;;;;1;;;90;Limpieza;;;;;;;;;;;;0
3823;simple;367;Papas fritas corte trad. x65grs 4412;1;0;visible;Papas fritas corte trad. x65grs 4412;;;;taxable;;1;;;0;0;;;;;1;;;55;Comestible;;;;;;;;;;;;0
3824;simple;368;Papas fritas corte trad. x120grs 4410;1;0;visible;Papas fritas corte trad. x120grs 4410;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3825;simple;369;Papas fritas corte trad. x300grs 0458;1;0;visible;Papas fritas corte trad. x300grs 0458;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3826;simple;370;Papas fritas corte trad.c/jamon x55grs 0441;1;0;visible;Papas fritas corte trad.c/jamon x55grs 0441;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3827;simple;371;Cono Maxi Queso x50grs 452;1;0;visible;Cono Maxi Queso x50grs 452;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3828;simple;372;Papas fritas corte trad. x20grs x6 4452;1;0;visible;Papas fritas corte trad. x20grs x6 4452;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3829;simple;373;Palitos salados x20grs 4310;1;0;visible;Palitos salados x20grs 4310;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3830;simple;374;Palitos salados s/queso x65grs 0416;1;0;visible;Palitos salados s/queso x65grs 0416;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3831;simple;375;Papas fritas Pay x65grs 0443;1;0;visible;Papas fritas Pay x65grs 0443;;;;taxable;;1;;;0;0;;;;;1;;;27;Comestible;;;;;;;;;;;;0
3832;simple;376;Papas fritas corte amer. x65grs 0442;1;0;visible;Papas fritas corte amer. x65grs 0442;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3833;simple;377;Papas fritas corte amer. x120grs 4420;1;0;visible;Papas fritas corte amer. x120grs 4420;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3834;simple;378;Papas fritas corte amer.s/ketchup x65grs 44121;1;0;visible;Papas fritas corte amer.s/ketchup x65grs 44121;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3835;simple;379;Palito maiz queso x65grs 4212;1;0;visible;Palito maiz queso x65grs 4212;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3836;simple;380;Palito maiz queso x160grs 4211;1;0;visible;Palito maiz queso x160grs 4211;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3837;simple;381;Papas fritas corte trad. s/cheddar x65grs 44122;1;0;visible;Papas fritas corte trad. s/cheddar x65grs 44122;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3838;simple;382;Mani pelado x65grs. 415;1;0;visible;Mani pelado x65grs. 415;;;;taxable;;1;;;0;0;;;;;1;;;46;Comestible;;;;;;;;;;;;0
3839;simple;383;Bast/extra queso x55grs 421;1;0;visible;Bast/extra queso x55grs 421;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3840;simple;384;Fernet Veneto x750ml;1;0;visible;Fernet Veneto x750ml;;;;taxable;;1;;;0;0;;;;;1;;;0;Comestible;;;;;;;;;;;;0
3841;simple;385;Fernet Branca 12x450ml;1;0;visible;Fernet Branca 12x450ml;;;;taxable;;1;;;0;0;;;;;1;;;4150;Comestible;;;;;;;;;;;;0
3842;simple;386;Fernet Branca 12x750ml;1;0;visible;Fernet Branca 12x750ml;;;;taxable;;1;;;0;0;;;;;1;;;6810;Comestible;;;;;;;;;;;;0
3843;simple;387;Jabon en pan Gigante 64x120 grs;1;0;visible;Jabon en pan Gigante 64x120 grs;;;;taxable;;1;;;0;0;;;;;1;;;25;Limpieza;;;;;;;;;;;;0
3844;simple;388;Jabon tocador Kenia 3x90grs;1;0;visible;Jabon tocador Kenia 3x90grs;;;;taxable;;1;;;0;0;;;;;1;;;65;Perfumeria;;;;;;;;;;;;0
3845;simple;389;Colibri Anilina Negro x30;1;0;visible;Colibri Anilina Negro x30;;;;taxable;;1;;;0;0;;;;;1;;;3300;Limpieza;;;;;;;;;;;;0
3846;simple;390;Colibri Anilina Azul Marino x30;1;0;visible;Colibri Anilina Azul Marino x30;;;;taxable;;1;;;0;0;;;;;1;;;3300;Limpieza;;;;;;;;;;;;0
3847;simple;391;Colibri Pomada 44cm3 negro (24);1;0;visible;Colibri Pomada 44cm3 negro (24);;;;taxable;;1;;;0;0;;;;;1;;;140;Limpieza;;;;;;;;;;;;0
3848;simple;392;Colibri Pomada 44cm3 marron (24);1;0;visible;Colibri Pomada 44cm3 marron (24);;;;taxable;;1;;;0;0;;;;;1;;;140;Limpieza;;;;;;;;;;;;0
3849;simple;393;Colibri Pomada 44cm3 marron milit. (24);1;0;visible;Colibri Pomada 44cm3 marron milit. (24);;;;taxable;;1;;;0;0;;;;;1;;;140;Limpieza;;;;;;;;;;;;0
3850;simple;394;Crema dental Fresh-dent x70grs;1;0;visible;Crema dental Fresh-dent x70grs;;;;taxable;;1;;;0;0;;;;;1;;;36;Perfumeria;;;;;;;;;;;;0
3851;simple;395;Crema dental Fresh-dent x140grs;1;0;visible;Crema dental Fresh-dent x140grs;;;;taxable;;1;;;0;0;;;;;1;;;53;Perfumeria;;;;;;;;;;;;0
3852;simple;396;Crema dental Fresh-dent Kid x90grs;1;0;visible;Crema dental Fresh-dent Kid x90grs;;;;taxable;;1;;;0;0;;;;;1;;;46;Perfumeria;;;;;;;;;;;;0
3853;simple;397;Shampoo Life Quality p/piojos;1;0;visible;Shampoo Life Quality p/piojos;;;;taxable;;1;;;0;0;;;;;1;;;40;Perfumeria;;;;;;;;;;;;0
3854;simple;398;Acondicionador Life Quality p/piojos;1;0;visible;Acondicionador Life Quality p/piojos;;;;taxable;;1;;;0;0;;;;;1;;;40;Perfumeria;;;;;;;;;;;;0
3855;simple;399;Quita esmalte Uniquit x60ml Tonificante;1;0;visible;Quita esmalte Uniquit x60ml Tonificante;;;;taxable;;1;;;0;0;;;;;1;;;32;Perfumeria;;;;;;;;;;;;0
3856;simple;400;Quita esmalte Uniquit x120ml fortalecedor;1;0;visible;Quita esmalte Uniquit x120ml fortalecedor;;;;taxable;;1;;;0;0;;;;;1;;;49;Perfumeria;;;;;;;;;;;;0
3857;simple;401;Lampara halógena Osram 53W   6624;1;0;visible;Lampara hal?gena Osram 53W   6624;;;;taxable;;1;;;0;0;;;;;1;;;0;Bazar;;;;;;;;;;;;0
3858;simple;402;Lampara halógena Osram 70W   6627;1;0;visible;Lampara hal?gena Osram 70W   6627;;;;taxable;;1;;;0;0;;;;;1;;;0;Bazar;;;;;;;;;;;;0
3859;simple;403;Lampara bajo consumo Osram 15W   5980;1;0;visible;Lampara bajo consumo Osram 15W   5980;;;;taxable;;1;;;0;0;;;;;1;;;0;Bazar;;;;;;;;;;;;0
3860;simple;404;Lampara bajo consumo Osram 20W   5981;1;0;visible;Lampara bajo consumo Osram 20W   5981;;;;taxable;;1;;;0;0;;;;;1;;;0;Bazar;;;;;;;;;;;;0
3861;simple;406;BIC Afeitadora Comfort x24;1;0;visible;BIC Afeitadora Comfort x24;;;;taxable;;1;;;0;0;;;;;1;;;1100;Perfumeria;;;;;;;;;;;;0
3862;simple;408;BIC Afeitadora 3 Act. black night x12;1;0;visible;BIC Afeitadora 3 Act. black night x12;;;;taxable;;1;;;0;0;;;;;1;;;900;Perfumeria;;;;;;;;;;;;0
3863;simple;409;BIC Afeitadora 3 Act. normal azul x12;1;0;visible;BIC Afeitadora 3 Act. normal azul x12;;;;taxable;;1;;;0;0;;;;;1;;;900;Perfumeria;;;;;;;;;;;;0
3864;simple;411;BIC Afeitadora 3 Act. verde x12;1;0;visible;BIC Afeitadora 3 Act. verde x12;;;;taxable;;1;;;0;0;;;;;1;;;900;Perfumeria;;;;;;;;;;;;0
3865;simple;415;BIC Afeitadora Sensitive amarilla x24;1;0;visible;BIC Afeitadora Sensitive amarilla x24;;;;taxable;;1;;;0;0;;;;;1;;;550;Perfumeria;;;;;;;;;;;;0
3866;simple;416;BIC Afeitadora Twin Selective x24;1;0;visible;BIC Afeitadora Twin Selective x24;;;;taxable;;1;;;0;0;;;;;1;;;820;Perfumeria;;;;;;;;;;;;0
3867;simple;417;BIC Afeitadora Soleil x12;1;0;visible;BIC Afeitadora Soleil x12;;;;taxable;;1;;;0;0;;;;;1;;;990;Perfumeria;;;;;;;;;;;;0
3868;simple;418;BIC Afeitadora Confort Women x12;1;0;visible;BIC Afeitadora Confort Women x12;;;;taxable;;1;;;0;0;;;;;1;;;525;Perfumeria;;;;;;;;;;;;0
3869;simple;420;Rep. Flex caja x4;1;0;visible;Rep. Flex caja x4;;;;taxable;;1;;;0;0;;;;;1;;;0;Perfumeria;;;;;;;;;;;;0
3870;simple;421;Rep. Flex caja x2;1;0;visible;Rep. Flex caja x2;;;;taxable;;1;;;0;0;;;;;1;;;0;Perfumeria;;;;;;;;;;;;0
3871;simple;423;BIC Encendedor Mini x12;1;0;visible;BIC Encendedor Mini x12;;;;taxable;;1;;;0;0;;;;;1;;;700;Varios;;;;;;;;;;;;0
3872;simple;424;BIC Encendedor Maxi x12;1;0;visible;BIC Encendedor Maxi x12;;;;taxable;;1;;;0;0;;;;;1;;;1080;Varios;;;;;;;;;;;;0
3873;simple;426;BIC Bol. Cristal T/G negro x50;1;0;visible;BIC Bol. Cristal T/G negro x50;;;;taxable;;1;;;0;0;;;;;1;;;1225;Libreria;;;;;;;;;;;;0
3874;simple;427;BIC Bol. Cristal T/G roja x50;1;0;visible;BIC Bol. Cristal T/G roja x50;;;;taxable;;1;;;0;0;;;;;1;;;1225;Varios;;;;;;;;;;;;0
3875;simple;428;BIC Bol. Cristal T/G azul x50;1;0;visible;BIC Bol. Cristal T/G azul x50;;;;taxable;;1;;;0;0;;;;;1;;;1230;Varios;;;;;;;;;;;;0
3876;simple;430;BIC Bol. Cristal T/F negro x50;1;0;visible;BIC Bol. Cristal T/F negro x50;;;;taxable;;1;;;0;0;;;;;1;;;1360;Libreria;;;;;;;;;;;;0
3877;simple;431;Bol. Bic Soft azul;1;0;visible;Bol. Bic Soft azul;;;;taxable;;1;;;0;0;;;;;1;;;0;Libreria;;;;;;;;;;;;0
3878;simple;432;Bol. Bic Soft negro;1;0;visible;Bol. Bic Soft negro;;;;taxable;;1;;;0;0;;;;;1;;;8,5;Libreria;;;;;;;;;;;;0
3879;simple;433;Bol. Bic Soft rojo;1;0;visible;Bol. Bic Soft rojo;;;;taxable;;1;;;0;0;;;;;1;;;0;Libreria;;;;;;;;;;;;0
3880;simple;434;Bol. Bic Joya rojo;1;0;visible;Bol. Bic Joya rojo;;;;taxable;;1;;;0;0;;;;;1;;;0;Libreria;;;;;;;;;;;;0
3881;simple;435;Bol. Bic Joya negro x25;1;0;visible;Bol. Bic Joya negro x25;;;;taxable;;1;;;0;0;;;;;1;;;0;Libreria;;;;;;;;;;;;0
3882;simple;436;BIC Lapiz negro Evolution x12;1;0;visible;BIC Lapiz negro Evolution x12;;;;taxable;;1;;;0;0;;;;;1;;;200;Libreria;;;;;;;;;;;;0
3883;simple;437;BIC Lapiz color Evolution x12;1;0;visible;BIC Lapiz color Evolution x12;;;;taxable;;1;;;0;0;;;;;1;;;66;Libreria;;;;;;;;;;;;0
3884;simple;438;BIC Lapiz color Evolution x24;1;0;visible;BIC Lapiz color Evolution x24;;;;taxable;;1;;;0;0;;;;;1;;;150;Libreria;;;;;;;;;;;;0
3885;simple;439;Pegamento Blanco Bic;1;0;visible;Pegamento Blanco Bic;;;;taxable;;1;;;0;0;;;;;1;;;0;Libreria;;;;;;;;;;;;0
3886;simple;440;BIC Marc. Permanente T/G azul;1;0;visible;BIC Marc. Permanente T/G azul;;;;taxable;;1;;;0;0;;;;;1;;;1030;Libreria;;;;;;;;;;;;0
3887;simple;443;BIC Marc. Permanente BLISTER T/G negro;1;0;visible;BIC Marc. Permanente BLISTER T/G negro;;;;taxable;;1;;;0;0;;;;;1;;;95;Libreria;;;;;;;;;;;;0
3888;simple;444;BIC Resaltador Verde x10;1;0;visible;BIC Resaltador Verde x10;;;;taxable;;1;;;0;0;;;;;1;;;418;Libreria;;;;;;;;;;;;0
3889;simple;445;BIC Resaltador Amarillo x10;1;0;visible;BIC Resaltador Amarillo x10;;;;taxable;;1;;;0;0;;;;;1;;;418;Libreria;;;;;;;;;;;;0
3890;simple;446;BIC Resaltador Rosa x10;1;0;visible;BIC Resaltador Rosa x10;;;;taxable;;1;;;0;0;;;;;1;;;418;Libreria;;;;;;;;;;;;0
